date,Temp_Out,Hum_Out,Dew_Pt,Wind_Speed,Hi_Speed,Bar,Rain,Rain_Rate
2022-07-27 15:00:00,24.20,76,19.70,2.20,5.40,1018.00,0.00,0.00
2022-07-27 15:10:00,24.40,75,19.70,1.80,4.90,1018.00,0.00,0.00
2022-07-27 15:20:00,24.30,77,20.00,1.80,4.50,1018.00,0.00,0.00
2022-07-27 15:30:00,24.10,79,20.20,2.70,4.90,1018.00,0.00,0.00
2022-07-27 15:40:00,24.10,79,20.20,1.30,4.50,1018.10,0.00,0.00
2022-07-27 15:50:00,24.20,79,20.30,2.20,4.50,1018.10,0.00,0.00
2022-07-27 16:00:00,24.10,80,20.40,2.70,6.30,1018.00,0.00,0.00
2022-07-27 16:10:00,24.30,80,20.70,2.20,4.90,1017.90,0.00,0.00
2022-07-27 16:20:00,24.40,78,20.30,1.30,4.90,1017.80,0.00,0.00
2022-07-27 16:30:00,24.60,78,20.50,1.30,4.50,1017.90,0.00,0.00
2022-07-27 16:40:00,24.60,78,20.50,1.80,3.10,1017.70,0.00,0.00
2022-07-27 16:50:00,24.70,74,19.70,1.30,3.10,1017.70,0.00,0.00
2022-07-27 17:00:00,24.80,74,19.80,1.30,3.10,1017.60,0.00,0.00
2022-07-27 17:10:00,24.50,78,20.40,1.80,3.60,1017.70,0.00,0.00
2022-07-27 17:20:00,23.90,79,20.10,1.80,4.00,1017.60,0.00,0.00
2022-07-27 17:30:00,23.70,81,20.30,1.80,4.00,1017.50,0.00,0.00
2022-07-27 17:40:00,23.50,82,20.20,1.30,3.60,1017.60,0.00,0.00
2022-07-27 17:50:00,23.40,82,20.20,1.30,2.70,1017.70,0.00,0.00
2022-07-27 18:00:00,23.40,82,20.20,1.80,3.10,1017.60,0.00,0.00
2022-07-27 18:10:00,23.40,83,20.30,1.30,2.20,1017.40,0.00,0.00
2022-07-27 18:20:00,23.20,84,20.40,1.30,2.70,1017.40,0.00,0.00
2022-07-27 18:30:00,23.20,83,20.10,1.80,2.70,1017.30,0.00,0.00
2022-07-27 18:40:00,23.10,83,20.10,1.30,2.20,1017.40,0.00,0.00
2022-07-27 18:50:00,23.10,83,20.10,0.90,1.80,1017.60,0.00,0.00
2022-07-27 19:00:00,23.10,83,20.10,0.40,0.90,1017.80,0.00,0.00
2022-07-27 19:10:00,23.10,83,20.00,0.40,1.30,1017.90,0.00,0.00
2022-07-27 19:20:00,23.00,83,20.00,0.40,1.30,1017.90,0.00,0.00
2022-07-27 19:30:00,22.90,83,19.80,0.40,0.90,1017.90,0.00,0.00
2022-07-27 19:40:00,22.80,82,19.50,0.00,0.40,1017.90,0.00,0.00
2022-07-27 19:50:00,22.70,83,19.70,0.00,0.90,1017.90,0.00,0.00
2022-07-27 20:00:00,22.70,82,19.50,0.40,0.90,1017.80,0.00,0.00
2022-07-27 20:10:00,22.70,80,19.10,0.40,0.90,1018.10,0.00,0.00
2022-07-27 20:20:00,23.00,80,19.40,1.80,4.00,1018.00,0.00,0.00
2022-07-27 20:30:00,23.00,78,19.00,2.70,6.30,1018.10,0.00,0.00
2022-07-27 20:40:00,22.90,78,18.80,2.70,4.50,1018.00,0.00,0.00
2022-07-27 20:50:00,22.90,80,19.30,2.70,4.00,1018.10,0.00,0.00
2022-07-27 21:00:00,22.70,79,18.80,1.30,3.10,1018.10,0.00,0.00
2022-07-27 21:10:00,22.60,79,18.80,0.90,2.20,1018.10,0.00,0.00
2022-07-27 21:20:00,22.70,78,18.60,1.30,2.70,1018.10,0.00,0.00
2022-07-27 21:30:00,22.60,79,18.80,1.30,3.10,1018.10,0.00,0.00
2022-07-27 21:40:00,22.50,79,18.70,1.30,2.20,1018.00,0.00,0.00
2022-07-27 21:50:00,22.50,79,18.70,1.30,2.20,1018.10,0.00,0.00
2022-07-27 22:00:00,22.30,79,18.50,0.40,1.30,1017.90,0.00,0.00
2022-07-27 22:10:00,22.30,80,18.70,0.90,1.80,1017.90,0.00,0.00
2022-07-27 22:20:00,22.40,81,19.00,0.90,1.80,1018.00,0.00,0.00
2022-07-27 22:30:00,22.30,81,18.90,0.90,2.20,1017.90,0.00,0.00
2022-07-27 22:40:00,22.20,81,18.80,0.40,1.30,1017.80,0.00,0.00
2022-07-27 22:50:00,22.10,81,18.70,0.40,1.30,1017.80,0.00,0.00
2022-07-27 23:00:00,22.10,81,18.70,1.30,2.20,1017.90,0.00,0.00
2022-07-27 23:10:00,22.00,81,18.60,1.30,2.20,1017.90,0.00,0.00
2022-07-27 23:20:00,22.00,81,18.60,0.90,1.80,1017.60,0.00,0.00
2022-07-27 23:30:00,21.90,81,18.50,0.40,1.30,1017.60,0.00,0.00
2022-07-27 23:40:00,21.90,83,18.90,1.30,3.10,1017.50,0.00,0.00
2022-07-27 23:50:00,21.80,83,18.80,2.20,2.70,1017.40,0.00,0.00
2022-07-28 00:00:00,21.80,82,18.60,1.80,2.20,1017.40,0.00,0.00
2022-07-28 00:10:00,21.80,83,18.80,1.30,2.20,1017.50,0.00,0.00
2022-07-28 00:20:00,21.80,83,18.80,1.80,2.20,1017.40,0.00,0.00
2022-07-28 00:30:00,21.80,83,18.80,1.30,1.80,1017.30,0.00,0.00
2022-07-28 00:40:00,21.50,82,18.30,0.40,0.90,1017.40,0.00,0.00
2022-07-28 00:50:00,21.40,82,18.20,0.90,1.30,1017.10,0.00,0.00
2022-07-28 01:00:00,21.40,82,18.20,0.40,1.30,1017.10,0.00,0.00
2022-07-28 01:10:00,21.40,82,18.20,0.40,0.90,1016.90,0.00,0.00
2022-07-28 01:20:00,21.40,82,18.20,0.90,1.30,1016.60,0.00,0.00
2022-07-28 01:30:00,21.40,83,18.40,0.40,2.20,1016.50,0.00,0.00
2022-07-28 01:40:00,21.60,83,18.50,1.30,1.80,1016.30,0.00,0.00
2022-07-28 01:50:00,21.40,83,18.40,0.90,1.80,1016.10,0.00,0.00
2022-07-28 02:00:00,21.40,83,18.40,1.30,2.70,1016.00,0.00,0.00
2022-07-28 02:10:00,21.40,83,18.40,2.20,2.70,1015.70,0.00,0.00
2022-07-28 02:20:00,21.60,83,18.50,2.20,3.10,1015.80,0.00,0.00
2022-07-28 02:30:00,21.60,84,18.70,2.20,3.10,1015.70,0.00,0.00
2022-07-28 02:40:00,21.50,84,18.70,2.20,3.10,1015.70,0.00,0.00
2022-07-28 02:50:00,21.50,85,18.90,2.20,2.70,1015.60,0.00,0.00
